market,side,size,entry_price,realised_pnl,trade_pnl,funding_fees,trading_fees,exit_price,exit_type,closed_at
APEX-USD,LONG,43,0.68749,0.061501,0.07482,0,-0.013319,0.68923,TRADE,2025-11-30T19:47:48.557Z
WLD-USD,LONG,46,0.6372,0.005206,0.0184,0,-0.013194,0.6376,TRADE,2025-11-30T19:47:48.768Z
BERA-USD,LONG,33,0.8817,0.102382,0.1155,0,-0.013118,0.8852,TRADE,2025-11-30T19:42:09.532Z
APEX-USD,LONG,43,0.68752,-0.02448,-0.01118,0,-0.0133,0.68726,TRADE,2025-11-30T19:42:09.561Z
TIA-USD,LONG,45,0.6486,-0.013134,0,0,-0.013134,0.6486,TRADE,2025-11-30T19:42:09.789Z
BERA-USD,LONG,33,0.8827,-0.016407,-0.0033,0,-0.013107,0.8826,TRADE,2025-11-30T19:36:33.693Z
APEX-USD,LONG,43,0.68719,-0.027483,-0.01419,0,-0.013293,0.68686,TRADE,2025-11-30T19:36:33.404Z
KAITO-USD,LONG,42,0.7001,0.045556,0.0588,0,-0.013244,0.7015,TRADE,2025-11-30T19:36:33.670Z
LINEA-USD,LONG,3000,0.009899,-0.088345,-0.075,0,-0.013345,0.009874,TRADE,2025-11-30T19:13:39.664Z
APEX-USD,LONG,43,0.68607,-0.019723,-0.00645,0,-0.013273,0.68592,TRADE,2025-11-30T19:13:39.394Z
BERA-USD,LONG,33,0.8834,0.019875,0.033,0,-0.013125,0.8844,TRADE,2025-11-30T19:13:39.370Z
NEAR-USD,LONG,16,1.8519,0.107381,0.12,0.00074,-0.013359,1.8594,TRADE,2025-11-30T19:03:33.339Z
GRASS-USD,LONG,91,0.3262,-0.141114,-0.1274,-0.000386,-0.013328,0.3248,TRADE,2025-11-30T19:03:33.558Z
BERA-USD,LONG,33,0.8898,-0.026409,-0.0132,0,-0.013209,0.8894,TRADE,2025-11-30T18:57:39.619Z
BERA-USD,LONG,33,0.8897,-0.023109,-0.0099,0,-0.013209,0.8894,TRADE,2025-11-30T18:56:52.671Z
ZRO-USD,LONG,21,1.385,-0.00469,0.0084,0,-0.01309,1.3854,TRADE,2025-11-30T18:57:47.125Z
1000BONK-USD,LONG,3000,0.009674,-0.022056,-0.009,0,-0.013056,0.009671,TRADE,2025-11-30T18:57:33.569Z
ZRO-USD,LONG,21,1.3837,-0.021473,-0.0084,0,-0.013073,1.3833,TRADE,2025-11-30T18:50:59.178Z
TRUMP-USD,LONG,4,6.082,-0.034941,-0.024,0,-0.010941,6.076,TRADE,2025-11-30T18:50:59.157Z
WLFI-USD,LONG,90,0.15654,0.206968,0.2204,0,-0.013432,0.1577,TRADE,2025-11-30T18:50:58.931Z
SEI-USD,LONG,210,0.1402,-0.099329,-0.0861,0,-0.013229,0.13979,TRADE,2025-11-30T18:16:56.983Z
TRUMP-USD,LONG,4,6.082,-0.050937,-0.04,0,-0.010937,6.072,TRADE,2025-11-30T18:16:56.728Z
ZRO-USD,LONG,21,1.3758,-0.043505,-0.0336,0.003088,-0.012993,1.3742,TRADE,2025-11-30T18:01:48.780Z
BERA-USD,LONG,33,0.8966,-0.060377,-0.0495,0.002426,-0.013303,0.8951,TRADE,2025-11-30T18:01:48.742Z
UNI-USD,LONG,4.8,6.1732,-0.071779,-0.06,0.001541,-0.01332,6.1607,TRADE,2025-11-30T18:01:48.517Z
LINEA-USD,LONG,3000,0.009919,-0.037384,-0.024,0,-0.013384,0.009911,TRADE,2025-11-30T17:53:55.967Z
UNI-USD,LONG,4.8,6.1669,0.001557,0.01488,0,-0.013323,6.17,TRADE,2025-11-30T17:53:56.155Z
BERA-USD,LONG,33,0.8988,-0.105725,-0.0924,0,-0.013325,0.896,TRADE,2025-11-30T17:53:55.898Z
UNI-USD,LONG,4.8,6.1677,-0.029158,-0.01584,0,-0.013318,6.1644,TRADE,2025-11-30T17:48:12.131Z
BERA-USD,LONG,33,0.9018,-0.092573,-0.0792,0,-0.013373,0.8994,TRADE,2025-11-30T17:48:11.894Z
TON-USD,LONG,18,1.5794,-0.045185,-0.0324,0,-0.012785,1.5776,TRADE,2025-11-30T17:48:12.155Z
OP-USD,LONG,92,0.3232,0.161381,0.1748,0,-0.013419,0.3251,TRADE,2025-11-30T17:41:38.058Z
KAITO-USD,LONG,42,0.7017,0.074919,0.0882,0,-0.013281,0.7038,TRADE,2025-11-30T17:41:38.032Z
UNI-USD,LONG,4.8,6.1496,0.079817,0.09312,0,-0.013303,6.169,TRADE,2025-11-30T17:41:38.520Z
LINEA-USD,LONG,3000,0.009888,0.118622,0.132,0,-0.013378,0.009932,TRADE,2025-11-30T17:41:38.312Z
BERA-USD,LONG,33,0.9017,0.003107,0.0165,0,-0.013393,0.9022,TRADE,2025-11-30T17:41:38.264Z
WLFI-USD,LONG,80,0.15844,-0.172995,-0.1602,0,-0.012795,0.15755,TRADE,2025-11-30T17:41:38.294Z
UNI-USD,LONG,2.1,6.1484,-0.007069,-0.00126,0,-0.005809,6.1478,TRADE,2025-11-30T17:20:47.636Z
KAITO-USD,LONG,18,0.7024,-0.007488,-0.0018,0,-0.005688,0.7023,TRADE,2025-11-30T17:20:47.541Z
LINEA-USD,LONG,1400,0.009895,-0.020229,-0.014,0,-0.006229,0.009885,TRADE,2025-11-30T17:20:47.847Z
OP-USD,LONG,41,0.323,-0.001859,0.0041,0,-0.005959,0.3231,TRADE,2025-11-30T17:15:17.866Z
SEI-USD,LONG,100,0.14042,-0.020315,-0.014,0,-0.006315,0.14028,TRADE,2025-11-30T17:15:18.323Z
LINEA-USD,LONG,1300,0.009896,0.00071,0.0065,0,-0.00579,0.009901,TRADE,2025-11-30T17:15:18.119Z
BERA-USD,LONG,15,0.8977,0.005939,0.012,0,-0.006061,0.8985,TRADE,2025-11-30T17:15:18.075Z
STRK-USD,LONG,100,0.1301,-0.033847,-0.028,0,-0.005847,0.12982,TRADE,2025-11-30T16:58:20.642Z
LINEA-USD,LONG,1300,0.009936,-0.011011,-0.0052,0,-0.005811,0.009932,TRADE,2025-11-30T16:58:20.321Z
BERA-USD,LONG,15,0.905,-0.034601,-0.0285,0,-0.006101,0.9031,TRADE,2025-11-30T16:58:20.376Z
LINEA-USD,LONG,1400,0.009985,-0.067876,-0.0616,0,-0.006276,0.009941,TRADE,2025-11-30T16:49:07.917Z
STRK-USD,LONG,100,0.12977,0.018156,0.024,0,-0.005844,0.13001,TRADE,2025-11-30T16:49:07.543Z
BERA-USD,LONG,15,0.903,0.029898,0.036,0,-0.006102,0.9054,TRADE,2025-11-30T16:49:07.746Z
APT-USD,LONG,6.2,2.0378,-0.010023,-0.00434,0,-0.005683,2.0371,TRADE,2025-11-30T16:34:41.518Z
STRK-USD,LONG,100,0.12955,-0.029823,-0.024,0,-0.005823,0.12931,TRADE,2025-11-30T16:34:42.011Z
BERA-USD,LONG,15,0.901,-0.018078,-0.012,0,-0.006078,0.9002,TRADE,2025-11-30T16:34:41.928Z
APT-USD,LONG,6.6,2.0298,0.054019,0.06006,0,-0.006041,2.0389,TRADE,2025-11-30T16:30:24.805Z
STRK-USD,LONG,100,0.12998,-0.032842,-0.027,0,-0.005842,0.12971,TRADE,2025-11-30T16:30:24.441Z
BERA-USD,LONG,15,0.9006,0.022416,0.0285,0,-0.006084,0.9025,TRADE,2025-11-30T16:30:24.460Z
TIA-USD,LONG,21,0.6594,-0.090211,-0.084,0,-0.006211,0.6554,TRADE,2025-11-30T16:30:24.712Z
BERA-USD,LONG,15,0.898,0.001438,0.0075,0,-0.006062,0.8985,TRADE,2025-11-30T16:08:53.757Z
LINEA-USD,LONG,1400,0.009875,0.028772,0.035,0,-0.006228,0.0099,TRADE,2025-11-30T16:08:54.229Z
APT-USD,LONG,6.6,2.0264,0.044791,0.05082,0,-0.006029,2.0341,TRADE,2025-11-30T16:08:53.756Z
TIA-USD,LONG,21,0.6567,-0.004105,0.0021,0,-0.006205,0.6568,TRADE,2025-11-30T16:08:53.978Z
APT-USD,LONG,6.3,2.0216,0.01759,0.02205,0.001275,-0.005735,2.0251,TRADE,2025-11-30T16:02:39.400Z
RESOLV-USD,LONG,170,0.07497,0.000572,0.0051,0.001207,-0.005735,0.075,TRADE,2025-11-30T16:02:39.313Z
TIA-USD,LONG,21,0.6546,0.026752,0.0315,0.001444,-0.006192,0.6561,TRADE,2025-11-30T16:02:39.566Z
LINEA-USD,LONG,1300,0.009834,-0.01225,-0.0065,0,-0.00575,0.009829,TRADE,2025-11-30T15:14:10.460Z
JUP-USD,LONG,57,0.2504,-0.017819,-0.0114,0,-0.006419,0.2502,TRADE,2025-11-30T15:14:10.699Z
STRK-USD,LONG,100,0.12775,0.000251,0.006,0,-0.005749,0.12781,TRADE,2025-11-30T15:14:10.751Z
BERA-USD,LONG,15,0.8936,-0.00603,0,0,-0.00603,0.8936,TRADE,2025-11-30T15:14:10.492Z
APT-USD,LONG,6.7,2.007,0.032633,0.03685,0.001841,-0.006058,2.0125,TRADE,2025-11-30T15:02:04.116Z
RESOLV-USD,LONG,190,0.07498,-0.070098,-0.0665,0.002797,-0.006395,0.07463,TRADE,2025-11-30T15:02:04.152Z
LINEA-USD,LONG,1300,0.009896,-0.014886,-0.0091,0,-0.005786,0.009889,TRADE,2025-11-30T14:43:26.502Z
ZRO-USD,LONG,10,1.3388,-0.02502,-0.019,0,-0.00602,1.3369,TRADE,2025-11-30T14:43:26.756Z
APT-USD,LONG,6.7,2.0065,-0.027483,-0.02144,0,-0.006043,2.0033,TRADE,2025-11-30T14:43:26.304Z
RESOLV-USD,LONG,180,0.07517,0.00291,0.009,0,-0.00609,0.07522,TRADE,2025-11-30T14:43:26.556Z
GRASS-USD,LONG,41,0.3229,0.059523,0.0656,-0.000106,-0.005971,0.3245,TRADE,2025-11-30T14:20:51.812Z
ZRO-USD,LONG,10,1.3441,-0.068681,-0.064,0.001352,-0.006033,1.3377,TRADE,2025-11-30T14:20:51.630Z
MON-USD,LONG,470,0.02843,0.167698,0.1739,-0.000151,-0.006051,0.0288,TRADE,2025-11-30T14:20:52.063Z
APT-USD,LONG,6.9,2.0404,-0.177031,-0.17181,0.001075,-0.006296,2.0155,TRADE,2025-11-30T14:20:52.088Z
GRASS-USD,LONG,41,0.3227,-0.051042,-0.0451,0,-0.005942,0.3216,TRADE,2025-11-30T13:13:08.349Z
APT-USD,LONG,7,2.0295,-0.005692,0.0007,0,-0.006392,2.0296,TRADE,2025-11-30T13:13:08.506Z
KAITO-USD,LONG,19,0.7066,-0.004405,0,0.001635,-0.00604,0.7066,TRADE,2025-11-30T13:01:17.480Z
RESOLV-USD,LONG,180,0.07592,-0.165354,-0.1656,0.006357,-0.006111,0.075,TRADE,2025-11-30T13:01:17.146Z
APT-USD,LONG,7,2.0111,0.002221,0.0077,0.000857,-0.006336,2.0122,TRADE,2025-11-30T12:09:18.812Z
KAITO-USD,LONG,19,0.7036,-0.022162,-0.0171,0.000949,-0.006011,0.7027,TRADE,2025-11-30T12:09:18.751Z
ZRO-USD,LONG,10,1.3378,-0.061631,-0.057,0.001376,-0.006007,1.3321,TRADE,2025-11-30T12:09:18.771Z
ONDO-USD,LONG,27,0.5099,-0.008894,-0.0027,0,-0.006194,0.5098,TRADE,2025-11-30T01:27:55.658Z
TRUMP-USD,LONG,3,6.031,-0.014139,-0.006,0,-0.008139,6.029,TRADE,2025-11-30T01:27:55.765Z
BERA-USD,LONG,16,0.9228,-0.011443,-0.0048,0,-0.006643,0.9225,TRADE,2025-11-30T01:27:55.810Z
ETH-USD,LONG,0.01,3004.2,-0.014518,-0.001,0,-0.013518,3004.1,TRADE,2025-11-30T01:27:55.716Z
EDEN-USD,LONG,190,0.07515,-0.015922,-0.0095,0,-0.006422,0.0751,TRADE,2025-11-30T01:27:55.679Z
ASTER-USD,LONG,22,1.0418,-0.008333,0.00198,0,-0.010313,1.04189,TRADE,2025-11-30T01:27:55.668Z
APEX-USD,LONG,20,0.6817,-0.011533,-0.0054,0,-0.006133,0.68143,TRADE,2025-11-30T01:27:55.619Z
XPL-USD,LONG,70,0.20848,-0.003767,0.0028,0,-0.006567,0.20852,TRADE,2025-11-30T01:27:55.709Z
MNT-USD,LONG,13,1.08512,0.001062,0.00741,0,-0.006348,1.08569,TRADE,2025-11-30T01:27:55.906Z
STRK-USD,LONG,110,0.13522,-0.012191,-0.0055,0,-0.006691,0.13517,TRADE,2025-11-30T01:27:55.945Z
GRASS-USD,LONG,43,0.3336,-0.02365,-0.0172,0,-0.00645,0.3332,TRADE,2025-11-30T01:27:55.728Z
TIA-USD,LONG,22,0.6152,0.002708,0.0088,0,-0.006092,0.6156,TRADE,2025-11-30T01:27:55.916Z
WLFI-USD,LONG,10,0.16171,-0.003604,0.0044,0,-0.008004,0.16175,TRADE,2025-11-30T01:27:55.775Z
AVNT-USD,LONG,37,0.3876,-0.010151,-0.0037,0,-0.006451,0.3875,TRADE,2025-11-30T01:27:55.480Z
APT-USD,LONG,7.1,2.0193,-0.00645,0,0,-0.00645,2.0193,TRADE,2025-11-30T01:27:55.629Z
KAITO-USD,LONG,21,0.7053,-0.008764,-0.0021,0,-0.006664,0.7052,TRADE,2025-11-30T01:27:55.840Z
IP-USD,LONG,10,2.5116,-0.031297,-0.02,0,-0.011297,2.5096,TRADE,2025-11-30T01:27:55.798Z
ZRO-USD,LONG,11,1.3179,-0.009822,-0.0033,0,-0.006522,1.3176,TRADE,2025-11-30T01:27:55.621Z
ZORA-USD,LONG,1000,0.051756,-0.050284,-0.027,0,-0.023284,0.051729,TRADE,2025-11-30T01:27:55.651Z
RESOLV-USD,LONG,190,0.07699,0.016213,0.0228,0,-0.006587,0.07711,TRADE,2025-11-30T01:27:55.934Z
S-USD,LONG,130,0.10766,-0.007597,-0.0013,0,-0.006297,0.10765,TRADE,2025-11-30T01:10:22.795Z
1000SHIB-USD,LONG,1600,0.008528,-0.010939,-0.0048,0,-0.006139,0.008525,TRADE,2025-11-30T01:10:22.544Z
ENA-USD,LONG,100,0.28658,-0.011896,0.001,0,-0.012896,0.28659,TRADE,2025-11-30T01:10:22.725Z
WIF-USD,LONG,36,0.3804,-0.009761,-0.0036,0,-0.006161,0.3803,TRADE,2025-11-30T01:10:22.582Z
KAITO-USD,LONG,20,0.7068,-0.020357,-0.014,0,-0.006357,0.7061,TRADE,2025-11-30T01:10:22.765Z
APT-USD,LONG,7.1,2.0235,-0.018531,-0.01207,0,-0.006461,2.0218,TRADE,2025-11-30T01:10:22.706Z
CRV-USD,LONG,34,0.42576,-0.015352,-0.00884,0,-0.006512,0.4255,TRADE,2025-11-30T01:10:22.530Z
JUP-USD,LONG,58,0.2475,-0.029653,-0.0232,0,-0.006453,0.2471,TRADE,2025-11-30T01:10:22.776Z
POPCAT-USD,LONG,135,0.10645,-0.026711,-0.02025,0,-0.006461,0.1063,TRADE,2025-11-30T01:10:22.744Z
SEI-USD,LONG,110,0.13628,-0.02434,-0.0176,0,-0.00674,0.13612,TRADE,2025-11-30T01:10:22.736Z
TON-USD,LONG,11,1.5837,-0.014437,-0.0066,0,-0.007837,1.5831,TRADE,2025-11-30T01:10:22.791Z
ONDO-USD,LONG,28,0.5117,-0.020443,-0.014,0,-0.006443,0.5112,TRADE,2025-11-30T01:10:22.568Z
POPCAT-USD,LONG,122,0.10636,-0.036331,-0.0305,0,-0.005831,0.10611,TRADE,2025-11-30T00:34:03.648Z
ENA-USD,LONG,100,0.28336,0.043237,0.056,0,-0.012763,0.28392,TRADE,2025-11-30T00:34:03.233Z
SEI-USD,LONG,100,0.13529,-0.001089,0.005,0,-0.006089,0.13534,TRADE,2025-11-30T00:09:08.560Z
BERA-USD,LONG,14,0.9248,-0.021222,-0.0154,0,-0.005822,0.9237,TRADE,2025-11-30T00:09:08.777Z
IP-USD,LONG,10,2.5117,0.003695,0.015,0,-0.011305,2.5132,TRADE,2025-11-30T00:09:08.805Z
CRV-USD,LONG,32,0.42181,0.011203,0.01728,0,-0.006077,0.42235,TRADE,2025-11-30T00:09:08.561Z
APT-USD,LONG,7,2.0322,-0.044192,-0.0378,0,-0.006392,2.0268,TRADE,2025-11-30T00:09:08.316Z
CRV-USD,LONG,31,0.42274,-0.013334,-0.00744,0,-0.005894,0.4225,TRADE,2025-11-29T23:36:20.886Z
APT-USD,LONG,7,2.0336,-0.009204,-0.0028,0,-0.006404,2.0332,TRADE,2025-11-29T23:36:14.761Z
KAITO-USD,LONG,15,0.7125,-0.045796,-0.042,0.001003,-0.004799,0.7097,TRADE,2025-11-29T22:30:20.789Z
BERA-USD,LONG,12,0.9086,0.070721,0.0744,0.001243,-0.004922,0.9148,TRADE,2025-11-29T22:30:20.705Z
BERA-USD,LONG,12,0.9089,-0.002344,0.0012,0.001364,-0.004908,0.909,TRADE,2025-11-29T21:06:27Z
APT-USD,LONG,5.4,2.0172,0.046121,0.04968,0.001353,-0.004912,2.0264,TRADE,2025-11-29T21:06:27.015Z
KAITO-USD,LONG,15,0.711,-0.068445,-0.0645,0.000839,-0.004784,0.7067,TRADE,2025-11-29T20:08:14.559Z
APT-USD,LONG,5.4,2.0139,0.010682,0.01404,0.001538,-0.004896,2.0165,TRADE,2025-11-29T20:08:14.386Z
KAITO-USD,LONG,15,0.7098,0.008707,0.0135,0,-0.004793,0.7107,TRADE,2025-11-29T19:47:22.256Z
APT-USD,LONG,5.4,2.0134,-0.001653,0.00324,0,-0.004893,2.014,TRADE,2025-11-29T19:47:21.853Z
KAITO-USD,LONG,15,0.7091,-0.004786,0,0,-0.004786,0.7091,TRADE,2025-11-29T19:43:31.522Z
APT-USD,LONG,5.4,2.0134,-0.002732,0.00216,0,-0.004892,2.0138,TRADE,2025-11-29T19:43:31.305Z
KAITO-USD,LONG,15,0.7107,-0.03179,-0.027,0,-0.00479,0.7089,TRADE,2025-11-29T19:37:19.477Z
APT-USD,LONG,5.4,2.0147,-0.015382,-0.01049,0,-0.004892,2.0128,TRADE,2025-11-29T19:37:16.636Z
RESOLV-USD,LONG,130,0.07889,-0.032842,-0.0351,0.006864,-0.004606,0.07862,TRADE,2025-11-29T19:25:18.884Z
RESOLV-USD,LONG,130,0.07913,-0.018925,-0.0143,0,-0.004625,0.07902,TRADE,2025-11-29T17:45:52.311Z
RESOLV-USD,LONG,130,0.07882,-0.025705,-0.0234,0,-0.002305,0.07864,TRADE,2025-11-29T17:35:04.796Z
BERA-USD,LONG,12,0.9088,-0.007306,-0.0024,0,-0.004906,0.9086,TRADE,2025-11-29T17:29:27.343Z
ADA-USD,LONG,26,0.4179,-0.025684,-0.0208,0,-0.004884,0.4171,TRADE,2025-11-29T17:29:27.076Z
APT-USD,LONG,5.4,2.0011,0.007015,0.01188,0,-0.004865,2.0033,TRADE,2025-11-29T17:20:47.200Z
SOL-USD,LONG,0.1,137.4,-0.030177,-0.024,0,-0.006177,137.16,TRADE,2025-11-29T17:20:46.971Z
LDO-USD,LONG,16,0.656,-0.01592,-0.0112,0,-0.00472,0.6553,TRADE,2025-11-29T11:28:23.499Z
JUP-USD,LONG,44,0.2465,-0.00488,0,0,-0.00488,0.2465,TRADE,2025-11-29T11:23:37.615Z
BERA-USD,LONG,11,0.9208,0.026237,0.0308,0,-0.004563,0.9236,TRADE,2025-11-29T11:19:08.119Z
APT-USD,LONG,5.2,2.0798,-0.012144,-0.00728,0,-0.004864,2.0784,TRADE,2025-11-29T11:19:07.869Z
KAITO-USD,LONG,15,0.7096,-0.025208,-0.0315,0.011073,-0.004781,0.7075,TRADE,2025-11-29T11:03:05.649Z
EIGEN-USD,LONG,17,0.6161,-0.185052,-0.1836,0.003219,-0.004671,0.6053,TRADE,2025-11-29T11:03:05.664Z
JUP-USD,LONG,43,0.2507,-0.04784,-0.043,0,-0.00484,0.2497,TRADE,2025-11-29T01:27:35.496Z
WLFI-USD,LONG,100,0.16018,-0.0412,-0.034,0,-0.0072,0.15984,TRADE,2025-11-29T01:27:35.285Z
ARB-USD,LONG,50,0.2186,-0.014916,-0.01,0,-0.004916,0.2184,TRADE,2025-11-29T01:15:59.878Z
TON-USD,LONG,10,1.5845,-0.00713,0,0,-0.00713,1.5845,TRADE,2025-11-29T01:14:06.119Z
ARB-USD,LONG,50,0.2185,-0.014913,-0.01,0,-0.004913,0.2183,TRADE,2025-11-29T01:14:05.652Z
RESOLV-USD,LONG,130,0.08302,-0.010055,-0.0052,0,-0.004855,0.08298,TRADE,2025-11-29T01:14:06.108Z
WIF-USD,LONG,28,0.3821,-0.032807,-0.028,0,-0.004807,0.3811,TRADE,2025-11-29T01:06:55.903Z
CRV-USD,LONG,25,0.42694,-0.010274,-0.00575,0.000277,-0.004801,0.42671,TRADE,2025-11-29T01:02:50.956Z
EIGEN-USD,LONG,17,0.611,-0.006373,-0.0017,0,-0.004673,0.6109,TRADE,2025-11-29T00:57:59.686Z
ASTER-USD,LONG,21,1.08959,-0.029192,-0.0189,0,-0.010292,1.08869,TRADE,2025-11-29T00:55:33.134Z
SOL-USD,LONG,0.1,137.54,0.014807,0.021,0,-0.006193,137.75,TRADE,2025-11-29T00:39:27.814Z
BNB-USD,LONG,0.021,884.55,-0.011927,-0.00357,0,-0.008357,884.38,TRADE,2025-11-29T00:34:16.366Z
WIF-USD,LONG,28,0.3815,-0.057994,-0.0532,0,-0.004794,0.3796,TRADE,2025-11-29T00:32:30.414Z
1000PEPE-USD,LONG,2300,0.004637,-0.046189,-0.0414,0,-0.004789,0.004619,TRADE,2025-11-29T00:32:27.583Z
POPCAT-USD,LONG,101,0.10777,-0.000858,0.00404,0,-0.004898,0.10781,TRADE,2025-11-29T00:17:53.814Z
LTC-USD,LONG,0.12,84.25,0.006249,0.0108,0,-0.004551,84.34,TRADE,2025-11-29T00:13:13.790Z
AVNT-USD,LONG,27,0.3912,-0.010151,-0.0054,0,-0.004751,0.391,TRADE,2025-11-29T00:09:05.909Z
XRP-USD,LONG,10,2.1764,-0.017791,-0.008,0,-0.009791,2.1756,TRADE,2025-11-29T00:07:41.663Z
AERO-USD,LONG,15,0.68954,-0.007653,-0.003,0,-0.004653,0.68934,TRADE,2025-11-29T00:07:41.110Z
EDEN-USD,LONG,130,0.07799,-0.046152,-0.0416,0,-0.004552,0.07767,TRADE,2025-11-29T00:07:41.628Z
SEI-USD,LONG,100,0.13764,-0.020189,-0.014,0,-0.006189,0.1375,TRADE,2025-11-29T00:07:41.651Z
BNB-USD,LONG,0.012,887.21,-0.00491,-0.00012,0,-0.00479,887.2,TRADE,2025-11-29T00:05:07.039Z
GRASS-USD,LONG,33,0.3299,-0.034591,-0.0297,0,-0.004891,0.329,TRADE,2025-11-29T00:05:09.851Z
BERA-USD,LONG,12,0.9022,-0.000072,0.0048,0,-0.004872,0.9026,TRADE,2025-11-29T00:04:21.841Z
APEX-USD,LONG,15,0.71995,-0.009057,-0.0042,0,-0.004857,0.71967,TRADE,2025-11-29T00:04:21.608Z
NEAR-USD,LONG,10,1.8768,0.063539,0.072,0,-0.008461,1.884,TRADE,2025-11-28T20:19:42.212Z
MEGA-USD,LONG,26,0.38038,-0.060334,-0.05798,-0.000129,-0.002225,0.37815,TRADE,2025-11-27T21:02:21.500Z
1000SHIB-USD,LONG,1100,0.008792,-0.007651,-0.0033,0,-0.004351,0.008789,TRADE,2025-11-27T20:44:27.059Z
XRP-USD,LONG,10,2.2294,-0.011031,-0.001,0,-0.010031,2.2293,TRADE,2025-11-27T20:23:29.174Z
KAITO-USD,LONG,13,0.7256,-0.005544,-0.0013,0,-0.004244,0.7255,TRADE,2025-11-27T20:09:18.109Z
WIF-USD,LONG,25,0.3911,-0.009397,-0.005,0,-0.004397,0.3909,TRADE,2025-11-27T20:09:17.902Z
KAITO-USD,LONG,13,0.725,-0.00554,-0.0013,0,-0.00424,0.7249,TRADE,2025-11-27T19:38:51.686Z
EDEN-USD,LONG,110,0.08293,-0.012902,-0.0088,0,-0.004102,0.08285,TRADE,2025-11-27T19:38:51.464Z
KAITO-USD,LONG,13,0.7236,-0.002932,0.0013,0,-0.004232,0.7237,TRADE,2025-11-27T19:28:28.126Z
PENDLE-USD,LONG,10,2.7185,-0.024229,-0.012,0,-0.012229,2.7173,TRADE,2025-11-27T19:28:13.609Z
IP-USD,LONG,10,2.5866,-0.000641,0.011,0,-0.011641,2.5877,TRADE,2025-11-27T19:23:39.696Z
KAITO-USD,LONG,13,0.726,-0.005546,-0.0013,0,-0.004246,0.7259,TRADE,2025-11-27T19:21:28.877Z
1000SHIB-USD,LONG,1100,0.008764,0.001161,0.0055,0,-0.004339,0.008769,TRADE,2025-11-27T19:21:28.703Z
APEX-USD,LONG,14,0.73976,0.014096,0.01876,0,-0.004664,0.7411,TRADE,2025-11-27T18:41:59.147Z
GRASS-USD,LONG,32,0.3415,0.033475,0.0384,0,-0.004925,0.3427,TRADE,2025-11-27T18:41:59.609Z
STRK-USD,LONG,100,0.14556,-0.00455,0.002,0,-0.00655,0.14558,TRADE,2025-11-27T18:25:36.549Z
IP-USD,LONG,10,2.5769,0.016398,0.028,0,-0.011602,2.5797,TRADE,2025-11-27T18:25:36.521Z
ASTER-USD,LONG,10,1.09918,-0.005046,-0.0001,0,-0.004946,1.09917,TRADE,2025-11-27T18:20:51.727Z
1000PEPE-USD,LONG,2300,0.004712,0.002022,0.0069,0,-0.004878,0.004715,TRADE,2025-11-27T18:19:37.638Z
SEI-USD,LONG,100,0.14079,-0.005335,0.001,0,-0.006335,0.1408,TRADE,2025-11-27T18:19:37.414Z
MON-USD,LONG,260,0.04137,0.026353,0.0312,0,-0.004847,0.04149,TRADE,2025-11-27T18:08:42.608Z
WIF-USD,LONG,28,0.3876,0.003516,0.0084,0,-0.004884,0.3879,TRADE,2025-11-27T18:08:42.502Z
S-USD,LONG,100,0.11332,-0.04109,-0.036,0,-0.00509,0.11296,TRADE,2025-11-27T18:05:08.571Z
KAITO-USD,LONG,15,0.7202,-0.00786,-0.003,0,-0.00486,0.72,TRADE,2025-11-27T18:05:08.115Z
ARB-USD,LONG,49,0.2229,-0.053903,-0.049,0,-0.004903,0.2219,TRADE,2025-11-27T17:56:01.914Z
VIRTUAL-USD,LONG,10,1.00144,0.010091,0.0146,0,-0.004509,1.0029,TRADE,2025-11-27T17:13:10.802Z
FARTCOIN-USD,LONG,32,0.33909,0.000877,0.00576,0,-0.004883,0.33927,TRADE,2025-11-27T17:13:10.567Z
APT-USD,LONG,4.6,2.3306,0.001155,0.00598,0,-0.004825,2.3319,TRADE,2025-11-27T17:08:15.794Z
KAITO-USD,LONG,15,0.7219,0.010125,0.015,0,-0.004875,0.7229,TRADE,2025-11-27T17:08:09.030Z
HYPE-USD,LONG,0.3,35.325,-0.006568,-0.0018,0,-0.004768,35.319,TRADE,2025-11-27T17:06:34.936Z
FARTCOIN-USD,LONG,32,0.34018,-0.036251,-0.03136,0,-0.004891,0.3392,TRADE,2025-11-27T17:06:51.549Z
LTC-USD,LONG,0.12,87.25,-0.002311,0.0024,0,-0.004711,87.27,TRADE,2025-11-27T16:56:03.938Z
POPCAT-USD,LONG,99,0.11002,0.002028,0.00693,0,-0.004902,0.11009,TRADE,2025-11-27T16:56:04.457Z
LTC-USD,LONG,0.12,87.25,-0.011909,-0.0072,0,-0.004709,87.19,TRADE,2025-11-27T16:55:08.055Z
POPCAT-USD,LONG,99,0.10992,0.000053,0.00495,0,-0.004897,0.10997,TRADE,2025-11-27T16:54:27.428Z
LTC-USD,LONG,0.12,87.19,-0.003508,0.0012,0,-0.004708,87.2,TRADE,2025-11-27T16:53:46.909Z
POPCAT-USD,LONG,99,0.10983,0.001047,0.00594,0,-0.004893,0.10989,TRADE,2025-11-27T16:53:00.881Z
LTC-USD,LONG,0.12,87.18,-0.007106,-0.0024,0,-0.004706,87.16,TRADE,2025-11-27T16:52:20.258Z
