market,side,price,qty,total_value,fee,trade_type,time
JUP-USD,BUY,0.2399000000000000,124.0000000000000000,29.747600,0.0066930000000000,TRADE,2025-12-02T14:33:36.872Z
BERA-USD,BUY,0.8847000000000000,33.0000000000000000,29.195100,0.0065680000000000,TRADE,2025-12-02T14:33:29.498Z
JUP-USD,SELL,0.2397000000000000,124.0000000000000000,29.722800,0.0066870000000000,TRADE,2025-12-02T14:33:28.107Z
PENGU-USD,SELL,0.0104250000000000,2800.0000000000000000,29.190000,0.0000000000000000,TRADE,2025-12-02T14:33:24.194Z
AVAX-USD,BUY,13.1150000000000000,2.2000000000000000,28.853000,0.0064910000000000,TRADE,2025-12-02T14:33:09.899Z
LINEA-USD,SELL,0.0091310000000000,3200.0000000000000000,29.219200,0.0065740000000000,TRADE,2025-12-02T14:33:02.416Z
AVAX-USD,SELL,13.1310000000000000,2.2000000000000000,28.888200,0.0064990000000000,TRADE,2025-12-02T14:32:17.350Z
JUP-USD,BUY,0.2401000000000000,124.0000000000000000,29.772400,0.0066980000000000,TRADE,2025-12-02T14:31:55.972Z
AVAX-USD,BUY,13.1300000000000000,2.2000000000000000,28.886000,0.0064990000000000,TRADE,2025-12-02T14:31:55.910Z
LINEA-USD,BUY,0.0091600000000000,3200.0000000000000000,29.312000,0.0065950000000000,TRADE,2025-12-02T14:31:55.524Z
PENGU-USD,BUY,0.0104950000000000,2800.0000000000000000,29.386000,0.0066110000000000,TRADE,2025-12-02T14:31:55.496Z
LINEA-USD,SELL,0.0091450000000000,3200.0000000000000000,29.264000,0.0065840000000000,TRADE,2025-12-02T14:25:56.956Z
AVAX-USD,SELL,13.1270000000000000,2.2000000000000000,28.879400,0.0064970000000000,TRADE,2025-12-02T14:25:56.909Z
SOL-USD,SELL,131.3100000000000000,0.2200000000000000,28.888200,0.0064990000000000,TRADE,2025-12-02T14:25:56.742Z
AVAX-USD,BUY,13.0910000000000000,2.2000000000000000,28.800200,0.0064800000000000,TRADE,2025-12-02T14:20:05.116Z
SOL-USD,BUY,131.2300000000000000,0.2200000000000000,28.870600,0.0064950000000000,TRADE,2025-12-02T14:20:04.112Z
SOL-USD,SELL,131.2200000000000000,0.2200000000000000,28.868400,0.0064950000000000,TRADE,2025-12-02T14:19:55.399Z
AVAX-USD,SELL,13.0870000000000000,2.2000000000000000,28.791400,0.0064780000000000,TRADE,2025-12-02T14:19:47.824Z
SOL-USD,BUY,131.2200000000000000,0.2200000000000000,28.868400,0.0064950000000000,TRADE,2025-12-02T14:19:27.690Z
LINEA-USD,BUY,0.0091200000000000,3200.0000000000000000,29.184000,0.0065660000000000,TRADE,2025-12-02T14:19:27.408Z
AVAX-USD,BUY,13.0890000000000000,2.2000000000000000,28.795800,0.0064790000000000,TRADE,2025-12-02T14:19:26.546Z
ZRO-USD,SELL,1.3222000000000000,22.0000000000000000,29.088400,0.0065440000000000,TRADE,2025-12-02T14:17:56.490Z
JUP-USD,SELL,0.2386000000000000,125.0000000000000000,29.825000,0.0067100000000000,TRADE,2025-12-02T14:17:56.217Z
AVAX-USD,SELL,13.0880000000000000,2.2000000000000000,28.793600,0.0064780000000000,TRADE,2025-12-02T14:15:19.740Z
JUP-USD,BUY,0.2383000000000000,125.0000000000000000,29.787500,0.0067020000000000,TRADE,2025-12-02T14:14:59.136Z
AVAX-USD,BUY,13.0790000000000000,2.2000000000000000,28.773800,0.0064740000000000,TRADE,2025-12-02T14:14:58.127Z
ZRO-USD,BUY,1.3213000000000000,22.0000000000000000,29.068600,0.0065400000000000,TRADE,2025-12-02T14:14:55.962Z
AVAX-USD,SELL,13.0640000000000000,2.2000000000000000,28.740800,0.0064660000000000,TRADE,2025-12-02T14:14:22.999Z
EIGEN-USD,SELL,0.5096000000000000,58.0000000000000000,29.556800,0.0066500000000000,TRADE,2025-12-02T14:14:22.929Z
IP-USD,SELL,2.2154000000000000,13.0000000000000000,28.800200,0.0064800000000000,TRADE,2025-12-02T14:14:22.905Z
IP-USD,BUY,2.2185000000000000,13.0000000000000000,28.840500,0.0064890000000000,TRADE,2025-12-02T14:10:42.745Z
EIGEN-USD,BUY,0.5107000000000000,58.0000000000000000,29.620600,0.0066640000000000,TRADE,2025-12-02T14:10:41.458Z
JUP-USD,SELL,0.2371000000000000,125.0000000000000000,29.637500,0.0066680000000000,TRADE,2025-12-02T14:10:36.312Z
LINEA-USD,SELL,0.0090600000000000,3200.0000000000000000,28.992000,0.0065230000000000,TRADE,2025-12-02T14:10:28.685Z
AVAX-USD,BUY,13.0630000000000000,2.2000000000000000,28.738600,0.0064660000000000,TRADE,2025-12-02T14:10:01.029Z
EIGEN-USD,SELL,0.5109000000000000,58.0000000000000000,29.632200,0.0066670000000000,TRADE,2025-12-02T14:09:50.960Z
AVAX-USD,SELL,13.0690000000000000,2.2000000000000000,28.751800,0.0064690000000000,TRADE,2025-12-02T14:09:43.291Z
JUP-USD,BUY,0.2378000000000000,125.0000000000000000,29.725000,0.0066880000000000,TRADE,2025-12-02T14:09:25.298Z
EIGEN-USD,BUY,0.5107000000000000,58.0000000000000000,29.620600,0.0066640000000000,TRADE,2025-12-02T14:09:24.309Z
LINEA-USD,BUY,0.0090860000000000,3200.0000000000000000,29.075200,0.0065410000000000,TRADE,2025-12-02T14:09:21.691Z
AVAX-USD,BUY,13.0680000000000000,2.2000000000000000,28.749600,0.0064680000000000,TRADE,2025-12-02T14:09:20.939Z
AVAX-USD,SELL,13.0710000000000000,2.2000000000000000,28.756200,0.0064700000000000,TRADE,2025-12-02T14:08:45.276Z
LINEA-USD,SELL,0.0090880000000000,3200.0000000000000000,29.081600,0.0065430000000000,TRADE,2025-12-02T14:08:45.053Z
JUP-USD,SELL,0.2366000000000000,85.0000000000000000,20.111000,0.0045240000000000,TRADE,2025-12-02T14:05:51.584Z
JUP-USD,SELL,0.2366000000000000,40.0000000000000000,9.464000,0.0021290000000000,TRADE,2025-12-02T14:05:51.584Z
LINEA-USD,BUY,0.0090440000000000,3200.0000000000000000,28.940800,0.0065110000000000,TRADE,2025-12-02T14:05:48.494Z
OP-USD,SELL,0.2939000000000000,101.0000000000000000,29.683900,0.0066780000000000,TRADE,2025-12-02T14:05:42.433Z
LINEA-USD,SELL,0.0090420000000000,3200.0000000000000000,28.934400,0.0065100000000000,TRADE,2025-12-02T14:05:34.732Z
AVAX-USD,BUY,13.0130000000000000,2.2000000000000000,28.628600,0.0064410000000000,TRADE,2025-12-02T14:05:13.003Z
JUP-USD,BUY,0.2370000000000000,125.0000000000000000,29.625000,0.0066650000000000,TRADE,2025-12-02T14:05:12.970Z
LINEA-USD,BUY,0.0090500000000000,3200.0000000000000000,28.960000,0.0065160000000000,TRADE,2025-12-02T14:05:12.815Z
OP-USD,BUY,0.2942000000000000,101.0000000000000000,29.714200,0.0066850000000000,TRADE,2025-12-02T14:05:12.808Z
LINEA-USD,SELL,0.0090310000000000,3200.0000000000000000,28.899200,0.0065020000000000,TRADE,2025-12-02T14:04:33.398Z
JUP-USD,SELL,0.2365000000000000,125.0000000000000000,29.562500,0.0066510000000000,TRADE,2025-12-02T14:04:33.214Z
SOL-USD,SELL,130.5500000000000000,0.2200000000000000,28.721000,0.0064620000000000,TRADE,2025-12-02T14:00:08.683Z
JUP-USD,BUY,0.2375000000000000,125.0000000000000000,29.687500,0.0066790000000000,TRADE,2025-12-02T13:59:21.694Z
LINEA-USD,BUY,0.0090610000000000,3200.0000000000000000,28.995200,0.0065230000000000,TRADE,2025-12-02T13:59:21.312Z
SOL-USD,BUY,130.6700000000000000,0.2200000000000000,28.747400,0.0064680000000000,TRADE,2025-12-02T13:59:21.224Z
JUP-USD,SELL,0.2370000000000000,125.0000000000000000,29.625000,0.0066650000000000,TRADE,2025-12-02T13:57:26.749Z
LINEA-USD,SELL,0.0090430000000000,3200.0000000000000000,28.937600,0.0065100000000000,TRADE,2025-12-02T13:57:26.201Z
LINEA-USD,BUY,0.0090500000000000,3200.0000000000000000,28.960000,0.0065160000000000,TRADE,2025-12-02T13:51:15.549Z
LINEA-USD,SELL,0.0090500000000000,3200.0000000000000000,28.960000,0.0065160000000000,TRADE,2025-12-02T13:51:04.124Z
LINEA-USD,BUY,0.0090470000000000,3200.0000000000000000,28.950400,0.0065130000000000,TRADE,2025-12-02T13:50:42.960Z
JUP-USD,BUY,0.2368000000000000,125.0000000000000000,29.600000,0.0066600000000000,TRADE,2025-12-02T13:50:42.445Z
VIRTUAL-USD,SELL,0.8554600000000000,35.0000000000000000,29.941100,0.0067360000000000,TRADE,2025-12-02T13:19:58.178Z
POPCAT-USD,SELL,0.0983600000000000,305.0000000000000000,29.999800,0.0067490000000000,TRADE,2025-12-02T13:19:57.746Z
LINEA-USD,SELL,0.0090460000000000,3300.0000000000000000,29.851800,0.0067160000000000,TRADE,2025-12-02T13:19:57.534Z
LINEA-USD,BUY,0.0090090000000000,3300.0000000000000000,29.729700,0.0066890000000000,TRADE,2025-12-02T13:13:58.038Z
LINEA-USD,SELL,0.0090050000000000,3300.0000000000000000,29.716500,0.0066860000000000,TRADE,2025-12-02T13:13:36.374Z
POPCAT-USD,BUY,0.0977600000000000,305.0000000000000000,29.816800,0.0067080000000000,TRADE,2025-12-02T13:13:16.358Z
LINEA-USD,BUY,0.0090090000000000,3300.0000000000000000,29.729700,0.0066890000000000,TRADE,2025-12-02T13:13:15.937Z
VIRTUAL-USD,BUY,0.8514400000000000,35.0000000000000000,29.800400,0.0067050000000000,TRADE,2025-12-02T13:13:15.841Z
POPCAT-USD,SELL,0.0977000000000000,307.0000000000000000,29.993900,0.0067480000000000,TRADE,2025-12-02T13:12:42.441Z
LINEA-USD,SELL,0.0090000000000000,3300.0000000000000000,29.700000,0.0066820000000000,TRADE,2025-12-02T13:12:42.416Z
AVAX-USD,SELL,12.8760000000000000,2.3000000000000000,29.614800,0.0066630000000000,TRADE,2025-12-02T13:05:18.675Z
APEX-USD,SELL,0.5475200000000000,54.0000000000000000,29.566080,0.0066520000000000,TRADE,2025-12-02T13:05:11.857Z
AVAX-USD,BUY,12.8760000000000000,2.3000000000000000,29.614800,0.0066630000000000,TRADE,2025-12-02T13:04:52.084Z
LINEA-USD,BUY,0.0089860000000000,3300.0000000000000000,29.653800,0.0066720000000000,TRADE,2025-12-02T13:04:52.047Z
POPCAT-USD,BUY,0.0970600000000000,307.0000000000000000,29.797420,0.0067040000000000,TRADE,2025-12-02T13:04:51.885Z
APEX-USD,BUY,0.5476200000000000,54.0000000000000000,29.571480,0.0066530000000000,TRADE,2025-12-02T13:04:51.189Z
APEX-USD,SELL,0.5485000000000000,53.0000000000000000,29.070500,0.0065400000000000,TRADE,2025-12-02T13:04:06.766Z
PENGU-USD,SELL,0.0100110000000000,2900.0000000000000000,29.031900,0.0065320000000000,TRADE,2025-12-02T13:04:06.707Z
POPCAT-USD,SELL,0.0971200000000000,306.0000000000000000,29.718720,0.0066860000000000,TRADE,2025-12-02T13:04:06.508Z
AVAX-USD,SELL,12.8910000000000000,2.3000000000000000,29.649300,0.0066710000000000,TRADE,2025-12-02T12:55:39.242Z
AVAX-USD,BUY,12.8920000000000000,2.3000000000000000,29.651600,0.0066710000000000,TRADE,2025-12-02T12:55:16.731Z
POPCAT-USD,BUY,0.0974400000000000,306.0000000000000000,29.816640,0.0067080000000000,TRADE,2025-12-02T12:55:16.686Z
APEX-USD,BUY,0.5535900000000000,53.0000000000000000,29.340270,0.0066010000000000,TRADE,2025-12-02T12:55:15.629Z
PENGU-USD,BUY,0.0100110000000000,2900.0000000000000000,29.031900,0.0065320000000000,TRADE,2025-12-02T12:55:14.714Z
POPCAT-USD,SELL,0.0973000000000000,306.0000000000000000,29.773800,0.0066990000000000,TRADE,2025-12-02T12:54:29.285Z
PENGU-USD,SELL,0.0099990000000000,2900.0000000000000000,28.997100,0.0065240000000000,TRADE,2025-12-02T12:54:29.107Z
LINEA-USD,SELL,0.0089690000000000,3300.0000000000000000,29.597700,0.0066590000000000,TRADE,2025-12-02T12:54:29.058Z
AVAX-USD,SELL,12.8830000000000000,2.3000000000000000,29.630900,0.0066660000000000,TRADE,2025-12-02T12:50:24.750Z
LINEA-USD,BUY,0.0089560000000000,3300.0000000000000000,29.554800,0.0066490000000000,TRADE,2025-12-02T12:50:03.234Z
AVAX-USD,BUY,12.8840000000000000,2.3000000000000000,29.633200,0.0066670000000000,TRADE,2025-12-02T12:50:02.956Z
POPCAT-USD,BUY,0.0972800000000000,306.0000000000000000,29.767680,0.0066970000000000,TRADE,2025-12-02T12:50:02.407Z
PENGU-USD,BUY,0.0100110000000000,2900.0000000000000000,29.031900,0.0065320000000000,TRADE,2025-12-02T12:50:02.061Z
AVAX-USD,SELL,12.8810000000000000,2.3000000000000000,29.626300,0.0066650000000000,TRADE,2025-12-02T12:49:30.837Z
POPCAT-USD,SELL,0.0971300000000000,306.0000000000000000,29.721780,0.0066870000000000,TRADE,2025-12-02T12:49:30.766Z
LINEA-USD,SELL,0.0089420000000000,3300.0000000000000000,29.508600,0.0066390000000000,TRADE,2025-12-02T12:49:30.458Z
AVAX-USD,BUY,12.8930000000000000,2.3000000000000000,29.653900,0.0066720000000000,TRADE,2025-12-02T12:34:19.106Z
LINEA-USD,BUY,0.0089670000000000,3300.0000000000000000,29.591100,0.0066570000000000,TRADE,2025-12-02T12:33:32.952Z
LINEA-USD,SELL,0.0089620000000000,600.0000000000000000,5.377200,0.0012090000000000,TRADE,2025-12-02T12:33:24.253Z
LINEA-USD,SELL,0.0089670000000000,2700.0000000000000000,24.210900,0.0054470000000000,TRADE,2025-12-02T12:33:24.253Z
POPCAT-USD,BUY,0.0971800000000000,306.0000000000000000,29.737080,0.0066900000000000,TRADE,2025-12-02T12:33:04.166Z
LINEA-USD,BUY,0.0089730000000000,3300.0000000000000000,29.610900,0.0066620000000000,TRADE,2025-12-02T12:33:03.440Z
POPCAT-USD,SELL,0.0971400000000000,306.0000000000000000,29.724840,0.0066880000000000,TRADE,2025-12-02T12:27:23.819Z
LINEA-USD,SELL,0.0089870000000000,3300.0000000000000000,29.657100,0.0066720000000000,TRADE,2025-12-02T12:27:23.498Z
JUP-USD,SELL,0.2361000000000000,126.0000000000000000,29.748600,0.0066930000000000,TRADE,2025-12-02T12:26:45.801Z
JUP-USD,BUY,0.2363000000000000,126.0000000000000000,29.773800,0.0066990000000000,TRADE,2025-12-02T12:26:24.262Z
JUP-USD,SELL,0.2361000000000000,126.0000000000000000,29.748600,0.0066930000000000,TRADE,2025-12-02T12:26:15.233Z
AVNT-USD,SELL,0.3263000000000000,91.0000000000000000,29.693300,0.0066800000000000,TRADE,2025-12-02T12:26:07.386Z
POPCAT-USD,BUY,0.0972700000000000,306.0000000000000000,29.764620,0.0066970000000000,TRADE,2025-12-02T12:25:52.592Z
JUP-USD,BUY,0.2364000000000000,126.0000000000000000,29.786400,0.0067010000000000,TRADE,2025-12-02T12:25:48.486Z
AVNT-USD,BUY,0.3264000000000000,91.0000000000000000,29.702400,0.0066830000000000,TRADE,2025-12-02T12:25:47.671Z
LINEA-USD,BUY,0.0089880000000000,3300.0000000000000000,29.660400,0.0066730000000000,TRADE,2025-12-02T12:25:47.669Z
POPCAT-USD,SELL,0.0971200000000000,308.0000000000000000,29.912960,0.0067300000000000,TRADE,2025-12-02T12:09:17.508Z
LINEA-USD,SELL,0.0089890000000000,3300.0000000000000000,29.663700,0.0066740000000000,TRADE,2025-12-02T12:09:17.155Z
LINEA-USD,BUY,0.0089570000000000,3300.0000000000000000,29.558100,0.0066500000000000,TRADE,2025-12-02T11:52:49.635Z
POPCAT-USD,BUY,0.0967800000000000,308.0000000000000000,29.808240,0.0067060000000000,TRADE,2025-12-02T11:52:48.937Z
POPCAT-USD,SELL,0.0957300000000000,311.0000000000000000,29.772030,0.0066980000000000,TRADE,2025-12-01T22:23:15.523Z
RESOLV-USD,SELL,0.0802300000000000,360.0000000000000000,28.882800,0.0064980000000000,TRADE,2025-12-01T22:23:15.513Z
JUP-USD,SELL,0.2270000000000000,131.0000000000000000,29.737000,0.0066900000000000,TRADE,2025-12-01T22:22:32.034Z
RESOLV-USD,BUY,0.0804900000000000,360.0000000000000000,28.976400,0.0065190000000000,TRADE,2025-12-01T22:22:30.934Z
POPCAT-USD,BUY,0.0958400000000000,311.0000000000000000,29.806240,0.0067060000000000,TRADE,2025-12-01T22:22:11.252Z
JUP-USD,BUY,0.2272000000000000,131.0000000000000000,29.763200,0.0066960000000000,TRADE,2025-12-01T22:22:11.146Z
POPCAT-USD,SELL,0.0958100000000000,311.0000000000000000,29.796910,0.0067040000000000,TRADE,2025-12-01T22:21:24.636Z
SEI-USD,SELL,0.1226500000000000,240.0000000000000000,29.436000,0.0066230000000000,TRADE,2025-12-01T22:21:24.426Z
POPCAT-USD,BUY,0.0958900000000000,311.0000000000000000,29.821790,0.0067090000000000,TRADE,2025-12-01T22:16:27.218Z
SEI-USD,BUY,0.1224800000000000,240.0000000000000000,29.395200,0.0066130000000000,TRADE,2025-12-01T22:16:26.418Z
POPCAT-USD,SELL,0.0959000000000000,309.0000000000000000,29.633100,0.0066670000000000,TRADE,2025-12-01T22:15:59.947Z
CRV-USD,SELL,0.3836400000000000,77.0000000000000000,29.540280,0.0066460000000000,TRADE,2025-12-01T22:15:59.935Z
POPCAT-USD,BUY,0.0961500000000000,309.0000000000000000,29.710350,0.0066840000000000,TRADE,2025-12-01T22:10:56.759Z
CRV-USD,BUY,0.3847200000000000,77.0000000000000000,29.623440,0.0066650000000000,TRADE,2025-12-01T22:10:56.027Z
CRV-USD,SELL,0.3855500000000000,77.0000000000000000,29.687350,0.0066790000000000,TRADE,2025-12-01T22:08:50.678Z
POPCAT-USD,SELL,0.0962200000000000,310.0000000000000000,29.828200,0.0067110000000000,TRADE,2025-12-01T22:08:50.654Z
SEI-USD,SELL,0.1228400000000000,240.0000000000000000,29.481600,0.0066330000000000,TRADE,2025-12-01T22:08:50.643Z
POPCAT-USD,BUY,0.0961800000000000,310.0000000000000000,29.815800,0.0067080000000000,TRADE,2025-12-01T22:08:07.867Z
SEI-USD,BUY,0.1228200000000000,240.0000000000000000,29.476800,0.0066320000000000,TRADE,2025-12-01T22:08:07.031Z
CRV-USD,BUY,0.3858000000000000,77.0000000000000000,29.706600,0.0066830000000000,TRADE,2025-12-01T22:08:06.047Z
LDO-USD,SELL,0.5826000000000000,51.0000000000000000,29.712600,0.0066850000000000,TRADE,2025-12-01T21:56:44.685Z
RESOLV-USD,SELL,0.0802200000000000,360.0000000000000000,28.879200,0.0064970000000000,TRADE,2025-12-01T21:56:44.648Z
POPCAT-USD,SELL,0.0961300000000000,309.0000000000000000,29.704170,0.0066830000000000,TRADE,2025-12-01T21:56:44.062Z
POPCAT-USD,BUY,0.0962700000000000,309.0000000000000000,29.747430,0.0066930000000000,TRADE,2025-12-01T21:50:59.827Z
RESOLV-USD,BUY,0.0804600000000000,360.0000000000000000,28.965600,0.0065170000000000,TRADE,2025-12-01T21:50:59.421Z
LDO-USD,BUY,0.5823000000000000,51.0000000000000000,29.697300,0.0066810000000000,TRADE,2025-12-01T21:50:58.946Z
LTC-USD,SELL,77.0900000000000000,0.3800000000000000,29.294200,0.0065910000000000,TRADE,2025-12-01T21:50:32.358Z
ZRO-USD,SELL,1.2463000000000000,23.0000000000000000,28.664900,0.0064490000000000,TRADE,2025-12-01T21:33:03.340Z
LINEA-USD,SELL,0.0091420000000000,3200.0000000000000000,29.254400,0.0065820000000000,TRADE,2025-12-01T21:32:56.829Z
LINEA-USD,BUY,0.0091420000000000,2200.0000000000000000,20.112400,0.0045250000000000,TRADE,2025-12-01T21:32:36.626Z
LINEA-USD,BUY,0.0091360000000000,1000.0000000000000000,9.136000,0.0020550000000000,TRADE,2025-12-01T21:32:36.626Z
ZRO-USD,BUY,1.2461000000000000,23.0000000000000000,28.660300,0.0064480000000000,TRADE,2025-12-01T21:32:35.798Z
LTC-USD,BUY,77.1500000000000000,0.1200000000000000,9.258000,0.0020830000000000,TRADE,2025-12-01T21:32:35.525Z
LTC-USD,BUY,77.1100000000000000,0.2600000000000000,20.048600,0.0045100000000000,TRADE,2025-12-01T21:32:35.525Z
LINEA-USD,SELL,0.0091360000000000,3200.0000000000000000,29.235200,0.0065770000000000,TRADE,2025-12-01T21:25:00.475Z
TIA-USD,SELL,0.5663000000000000,52.0000000000000000,29.447600,0.0066250000000000,TRADE,2025-12-01T21:25:00.234Z
TIA-USD,BUY,0.5659000000000000,52.0000000000000000,29.426800,0.0066210000000000,TRADE,2025-12-01T21:24:14.294Z
WLFI-USD,SELL,0.1521400000000000,190.0000000000000000,28.906600,0.0065030000000000,TRADE,2025-12-01T21:24:01.303Z
ZRO-USD,SELL,1.2406000000000000,24.0000000000000000,29.774400,0.0066990000000000,TRADE,2025-12-01T21:23:54.049Z
LINEA-USD,BUY,0.0091210000000000,3200.0000000000000000,29.187200,0.0065670000000000,TRADE,2025-12-01T21:23:37.937Z
WLFI-USD,BUY,0.1522100000000000,190.0000000000000000,28.919900,0.0065060000000000,TRADE,2025-12-01T21:23:34.294Z
ZRO-USD,BUY,1.2407000000000000,24.0000000000000000,29.776800,0.0066990000000000,TRADE,2025-12-01T21:23:33.717Z
ZRO-USD,SELL,1.2403000000000000,24.0000000000000000,29.767200,0.0066970000000000,TRADE,2025-12-01T21:21:21.436Z
LINEA-USD,SELL,0.0091230000000000,3200.0000000000000000,29.193600,0.0065680000000000,TRADE,2025-12-01T21:21:21.432Z
RESOLV-USD,SELL,0.0794600000000000,370.0000000000000000,29.400200,0.0066150000000000,TRADE,2025-12-01T21:21:20.980Z
LINEA-USD,BUY,0.0090990000000000,3200.0000000000000000,29.116800,0.0065510000000000,TRADE,2025-12-01T21:20:34.362Z
TIA-USD,SELL,0.5635000000000000,52.0000000000000000,29.302000,0.0065920000000000,TRADE,2025-12-01T21:20:26.347Z
WLFI-USD,SELL,0.1516100000000000,90.0000000000000000,13.644900,0.0030700000000000,TRADE,2025-12-01T21:20:18.401Z
WLFI-USD,SELL,0.1516200000000000,100.0000000000000000,15.162000,0.0034110000000000,TRADE,2025-12-01T21:20:18.401Z
WLFI-USD,BUY,0.1515600000000000,90.0000000000000000,13.640400,0.0030690000000000,TRADE,2025-12-01T21:19:57.766Z
WLFI-USD,BUY,0.1515600000000000,100.0000000000000000,15.156000,0.0034100000000000,TRADE,2025-12-01T21:19:57.766Z
ZRO-USD,BUY,1.2354000000000000,24.0000000000000000,29.649600,0.0066710000000000,TRADE,2025-12-01T21:19:57.719Z
RESOLV-USD,BUY,0.0794200000000000,370.0000000000000000,29.385400,0.0066110000000000,TRADE,2025-12-01T21:19:56.912Z
TIA-USD,BUY,0.5631000000000000,52.0000000000000000,29.281200,0.0065880000000000,TRADE,2025-12-01T21:19:55.511Z
LINEA-USD,SELL,0.0090830000000000,3200.0000000000000000,29.065600,0.0065390000000000,TRADE,2025-12-01T21:19:43.940Z
RESOLV-USD,SELL,0.0793900000000000,370.0000000000000000,29.374300,0.0066090000000000,TRADE,2025-12-01T21:19:43.494Z
ZRO-USD,SELL,1.2350000000000000,24.0000000000000000,29.640000,0.0066690000000000,TRADE,2025-12-01T21:12:29.347Z
WLFI-USD,SELL,0.1514000000000000,190.0000000000000000,28.766000,0.0064720000000000,TRADE,2025-12-01T21:12:21.417Z
ZRO-USD,BUY,1.2361000000000000,24.0000000000000000,29.666400,0.0066740000000000,TRADE,2025-12-01T21:12:02.648Z
RESOLV-USD,BUY,0.0797600000000000,370.0000000000000000,29.511200,0.0066400000000000,TRADE,2025-12-01T21:12:01.162Z
WLFI-USD,BUY,0.1515600000000000,190.0000000000000000,28.796400,0.0064790000000000,TRADE,2025-12-01T21:12:00.388Z
LINEA-USD,BUY,0.0090890000000000,3200.0000000000000000,29.084800,0.0065440000000000,TRADE,2025-12-01T21:11:59.490Z
POPCAT-USD,SELL,0.0957200000000000,312.0000000000000000,29.864640,0.0067190000000000,TRADE,2025-12-01T21:11:27.321Z
ZRO-USD,SELL,1.2356000000000000,24.0000000000000000,29.654400,0.0066720000000000,TRADE,2025-12-01T21:11:26.885Z
BERA-USD,SELL,0.8868000000000000,33.0000000000000000,29.264400,0.0065840000000000,TRADE,2025-12-01T21:11:26.870Z
TIA-USD,SELL,0.5642000000000000,52.0000000000000000,29.338400,0.0066010000000000,TRADE,2025-12-01T21:05:35.149Z
LINEA-USD,SELL,0.0090710000000000,3200.0000000000000000,29.027200,0.0065310000000000,TRADE,2025-12-01T21:05:29.117Z
BERA-USD,BUY,0.8853000000000000,33.0000000000000000,29.214900,0.0065730000000000,TRADE,2025-12-01T21:05:25.791Z
WLFI-USD,SELL,0.1515700000000000,190.0000000000000000,28.798300,0.0064790000000000,TRADE,2025-12-01T21:05:23.069Z
POPCAT-USD,BUY,0.0954600000000000,312.0000000000000000,29.783520,0.0067010000000000,TRADE,2025-12-01T21:05:21.465Z
ZRO-USD,BUY,1.2394000000000000,24.0000000000000000,29.745600,0.0066920000000000,TRADE,2025-12-01T21:05:21.369Z
TIA-USD,BUY,0.5647000000000000,52.0000000000000000,29.364400,0.0066060000000000,TRADE,2025-12-01T21:05:19.138Z
RESOLV-USD,SELL,0.0792600000000000,370.0000000000000000,29.326200,0.0065980000000000,TRADE,2025-12-01T21:05:17.042Z
LINEA-USD,BUY,0.0090850000000000,3200.0000000000000000,29.072000,0.0065410000000000,TRADE,2025-12-01T21:05:13.309Z
WLFI-USD,BUY,0.1516300000000000,90.0000000000000000,13.646700,0.0030700000000000,TRADE,2025-12-01T21:05:13.275Z
WLFI-USD,BUY,0.1516300000000000,100.0000000000000000,15.163000,0.0034110000000000,TRADE,2025-12-01T21:05:13.275Z
RESOLV-USD,BUY,0.0793200000000000,370.0000000000000000,29.348400,0.0066030000000000,TRADE,2025-12-01T21:05:13.212Z
ZRO-USD,SELL,1.2362000000000000,24.0000000000000000,29.668800,0.0066750000000000,TRADE,2025-12-01T21:03:06.786Z
WLFI-USD,SELL,0.1515500000000000,190.0000000000000000,28.794500,0.0064780000000000,TRADE,2025-12-01T21:03:06.688Z
LINEA-USD,SELL,0.0090600000000000,3200.0000000000000000,28.992000,0.0065230000000000,TRADE,2025-12-01T21:03:06.558Z
BERA-USD,SELL,0.8858000000000000,33.0000000000000000,29.231400,0.0065770000000000,TRADE,2025-12-01T21:03:06.337Z
ZRO-USD,BUY,1.2362000000000000,24.0000000000000000,29.668800,0.0066750000000000,TRADE,2025-12-01T21:02:47.725Z
BERA-USD,BUY,0.8871000000000000,33.0000000000000000,29.274300,0.0065860000000000,TRADE,2025-12-01T21:02:46.079Z
LINEA-USD,BUY,0.0090680000000000,3200.0000000000000000,29.017600,0.0065280000000000,TRADE,2025-12-01T21:02:45.945Z
WLFI-USD,BUY,0.1516300000000000,190.0000000000000000,28.809700,0.0064820000000000,TRADE,2025-12-01T21:02:45.887Z
TIA-USD,SELL,0.5637000000000000,52.0000000000000000,29.312400,0.0065950000000000,TRADE,2025-12-01T21:02:30.216Z
WLFI-USD,SELL,0.1520500000000000,190.0000000000000000,28.889500,0.0065000000000000,TRADE,2025-12-01T20:41:14.792Z
JUP-USD,SELL,0.2236000000000000,133.0000000000000000,29.738800,0.0066910000000000,TRADE,2025-12-01T20:40:33.415Z
TIA-USD,BUY,0.5652000000000000,52.0000000000000000,29.390400,0.0066120000000000,TRADE,2025-12-01T20:40:13.734Z
WLFI-USD,BUY,0.1521400000000000,190.0000000000000000,28.906600,0.0065030000000000,TRADE,2025-12-01T20:40:13.507Z
JUP-USD,BUY,0.2238000000000000,133.0000000000000000,29.765400,0.0066970000000000,TRADE,2025-12-01T20:40:13.391Z
TIA-USD,SELL,0.5672000000000000,28.0000000000000000,15.881600,0.0035730000000000,TRADE,2025-12-01T20:20:13.582Z
